marketing_contact_id,ground_truth_id,customer_segment,is_repeat_contact,consent_status,dq_duplicate_contact,dq_missing_contact_name,dq_contact_name_typo,dq_alternative_email,dq_outdated_email,dq_incomplete_postcode,dq_outdated_postcode,dq_alternative_postcode
MKT002674,GT003177,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002675,GT008256,Occasional,False,False,False,False,False,True,False,False,False,False
MKT002676,GT006455,Occasional,True,False,True,True,False,False,False,False,False,False
MKT002677,GT007708,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002678,GT005861,Regular,False,True,False,False,False,False,False,False,False,False
MKT002679,GT006174,VIP,False,True,False,False,False,False,False,False,True,False
MKT002680,GT005853,Regular,False,False,False,False,False,False,False,False,False,False
MKT002681,GT008514,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002682,GT001121,Occasional,True,True,True,False,False,False,False,False,True,False
MKT002683,GT004749,VIP,True,True,True,False,False,False,False,False,False,False
MKT002684,GT008665,VIP,False,True,False,False,False,False,False,True,False,False
MKT002685,GT005907,Regular,False,True,False,False,False,False,False,False,True,False
MKT002686,GT007168,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002687,GT000369,Occasional,True,True,True,True,False,False,False,False,False,False
MKT002688,GT005558,VIP,True,True,True,False,False,False,False,False,False,False
MKT002689,GT003241,Regular,False,True,False,False,False,True,False,False,False,False
MKT002690,GT001074,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002691,GT000681,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002692,GT002006,VIP,True,True,True,False,False,False,False,False,False,False
MKT002693,GT006074,VIP,False,True,False,False,False,False,False,False,False,False
MKT002694,GT007329,VIP,False,True,False,False,False,False,False,False,False,False
MKT002695,GT003594,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002696,GT003764,Regular,True,True,True,False,False,False,True,False,False,False
MKT002697,GT008480,Occasional,True,True,True,False,False,False,False,True,False,False
MKT002698,GT004190,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002699,GT004241,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002700,GT006685,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002701,GT001597,Regular,False,True,False,False,False,False,False,True,False,False
MKT002702,GT008379,Regular,False,True,False,False,False,False,False,False,False,False
MKT002703,GT006041,Regular,False,True,False,False,False,False,False,False,False,False
MKT002704,GT009937,Regular,False,True,False,False,False,False,False,False,False,False
MKT002705,GT008063,VIP,False,True,False,False,False,False,False,False,False,False
MKT002706,GT005468,VIP,False,True,False,False,False,False,False,False,False,False
MKT002707,GT006468,VIP,True,True,True,False,True,False,False,False,False,False
MKT002708,GT002546,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002709,GT005967,Occasional,False,True,False,False,False,False,False,False,True,False
MKT002710,GT007991,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002711,GT001693,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002712,GT001860,Regular,True,True,True,False,False,False,False,False,False,False
MKT002713,GT001236,Regular,False,True,False,False,False,False,False,False,False,False
MKT002714,GT007555,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002715,GT008501,VIP,True,False,True,False,False,False,False,False,True,False
MKT002716,GT006725,VIP,True,True,True,False,False,False,False,False,False,False
MKT002717,GT008616,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002718,GT005404,Occasional,True,True,True,False,False,False,False,True,False,False
MKT002719,GT009481,Occasional,False,False,False,False,False,False,False,False,False,True
MKT002720,GT001539,Occasional,True,True,True,False,True,False,False,False,False,False
MKT002721,GT008138,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002722,GT004816,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002723,GT001801,Regular,False,True,False,False,False,False,False,False,False,False
MKT002724,GT003600,VIP,False,True,False,False,False,False,False,False,False,False
MKT002725,GT009245,Regular,False,True,False,False,False,False,False,False,False,False
MKT002726,GT009922,Regular,False,True,False,False,False,False,False,False,False,False
MKT002727,GT000433,Regular,False,True,False,False,False,False,False,False,False,False
MKT002728,GT008994,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002729,GT003121,Regular,False,True,False,False,False,False,True,False,False,False
MKT002730,GT001691,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002731,GT001779,VIP,False,True,False,False,False,False,False,False,False,False
MKT002732,GT002456,New,False,False,False,False,False,False,False,False,False,False
MKT002733,GT001665,Regular,False,True,False,False,False,False,False,False,False,False
MKT002734,GT001741,Occasional,True,True,True,False,False,True,False,False,False,False
MKT002735,GT007799,VIP,True,True,True,False,False,False,False,False,True,False
MKT002736,GT009967,New,True,False,True,False,False,False,False,False,False,False
MKT002737,GT006363,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002738,GT009997,Regular,False,True,False,False,False,False,False,False,False,False
MKT002739,GT006927,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002740,GT000462,Regular,False,True,False,False,False,False,False,False,True,False
MKT002741,GT009040,Regular,True,True,True,False,False,False,False,False,False,False
MKT002742,GT003363,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002743,GT009402,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002744,GT003191,Regular,False,True,False,False,False,False,False,False,False,False
MKT002745,GT000564,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002746,GT009161,Regular,False,False,False,False,False,False,False,False,False,False
MKT002747,GT007610,Regular,True,True,True,False,False,False,False,False,False,False
MKT002748,GT000054,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002749,GT008383,Occasional,False,True,False,True,False,False,False,False,False,False
MKT002750,GT000093,Regular,False,True,False,False,False,False,False,False,True,False
MKT002751,GT005073,VIP,False,True,False,False,False,False,False,False,False,False
MKT002752,GT005470,Regular,False,False,False,False,False,False,False,False,False,False
MKT002753,GT003215,Regular,False,False,False,False,False,True,False,False,False,False
MKT002754,GT008355,Regular,False,True,False,False,False,False,False,True,False,False
MKT002755,GT006935,Regular,True,True,True,True,False,False,False,False,False,False
MKT002756,GT007769,VIP,False,True,False,False,False,False,False,False,False,False
MKT002757,GT007773,Regular,True,True,True,False,False,False,False,False,False,False
MKT002758,GT007585,Occasional,False,False,False,False,False,False,True,False,True,False
MKT002759,GT007342,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002760,GT008217,Regular,False,False,False,False,False,False,False,False,False,False
MKT002761,GT000538,VIP,True,True,True,False,False,False,True,False,False,False
MKT002762,GT008317,VIP,False,True,False,False,False,False,False,False,False,False
MKT002763,GT003572,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002764,GT006671,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002765,GT006785,Occasional,True,True,True,False,False,False,False,True,False,False
MKT002766,GT006141,Regular,False,True,False,False,False,True,False,False,False,False
MKT002767,GT009614,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002768,GT006546,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002769,GT001225,VIP,False,True,False,False,False,False,False,False,False,False
MKT002770,GT009736,Regular,False,True,False,False,False,False,False,False,False,False
MKT002771,GT000718,Regular,True,False,True,False,False,True,False,True,False,False
MKT002772,GT002105,Regular,True,False,True,False,False,False,False,False,False,False
MKT002773,GT009628,Regular,False,False,False,False,False,False,False,False,False,False
MKT002774,GT002190,Occasional,True,True,True,False,True,False,False,False,False,False
MKT002775,GT007257,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002776,GT000572,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002777,GT000892,Occasional,True,False,True,False,False,False,False,True,False,False
MKT002778,GT007034,Regular,True,False,True,False,False,False,False,False,False,False
MKT002779,GT008332,Occasional,False,False,False,False,False,False,False,False,True,False
MKT002780,GT006141,Regular,True,True,True,False,False,False,False,False,False,False
MKT002781,GT000871,New,False,True,False,False,False,True,False,False,False,False
MKT002782,GT009001,Occasional,True,True,True,True,False,False,False,False,False,False
MKT002783,GT000263,Regular,False,True,False,False,False,False,False,False,False,False
MKT002784,GT006676,Occasional,False,True,False,False,False,False,True,False,False,False
MKT002785,GT008473,VIP,False,False,False,False,False,False,False,False,False,False
MKT002786,GT006980,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002787,GT003403,Regular,False,True,False,False,False,False,True,False,False,False
MKT002788,GT005206,VIP,True,True,True,True,False,False,False,False,False,False
MKT002789,GT002346,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002790,GT009904,New,False,False,False,False,False,False,False,False,False,False
MKT002791,GT000999,New,False,False,False,False,False,False,False,False,False,True
MKT002792,GT009338,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002793,GT007209,VIP,False,False,False,False,False,False,True,False,True,False
MKT002794,GT003124,Regular,False,True,False,False,False,False,False,False,True,False
MKT002795,GT000006,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002796,GT001158,VIP,False,False,False,False,False,False,False,False,False,False
MKT002797,GT007309,Regular,False,True,False,False,False,False,False,False,False,False
MKT002798,GT005713,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002799,GT004356,Regular,False,True,False,False,False,False,False,False,True,False
MKT002800,GT000837,New,True,False,True,False,False,False,False,False,False,False
MKT002801,GT006952,VIP,True,True,True,False,False,False,False,False,False,False
MKT002802,GT008336,Regular,False,True,False,False,False,False,False,False,False,False
MKT002803,GT003902,Regular,True,True,True,False,False,False,False,False,False,False
MKT002804,GT004434,Regular,False,True,False,False,False,False,False,False,False,False
MKT002805,GT002590,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002806,GT000878,Regular,False,False,False,False,False,False,False,False,True,False
MKT002807,GT002957,Regular,False,True,False,False,True,False,False,False,False,False
MKT002808,GT005961,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002809,GT007413,VIP,False,True,False,False,False,False,False,False,False,False
MKT002810,GT009519,Regular,True,False,True,False,False,False,False,False,False,False
MKT002811,GT006240,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002812,GT000992,Regular,True,False,True,False,False,False,True,False,False,False
MKT002813,GT002244,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002814,GT002215,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002815,GT002444,Occasional,False,True,False,False,False,False,False,False,True,False
MKT002816,GT008222,Regular,False,True,False,False,False,False,False,False,True,False
MKT002817,GT001654,VIP,True,True,True,False,False,False,False,False,False,False
MKT002818,GT004716,Regular,True,True,True,False,False,False,False,False,False,False
MKT002819,GT001000,New,False,False,False,False,False,False,False,False,False,False
MKT002820,GT000866,Regular,False,True,False,False,False,False,False,False,False,False
MKT002821,GT000815,New,False,False,False,False,False,False,True,False,False,False
MKT002822,GT006277,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002823,GT005089,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002824,GT005724,Regular,True,False,True,False,False,False,False,False,False,False
MKT002825,GT000427,Regular,True,True,True,False,False,False,True,False,False,False
MKT002826,GT007544,Regular,False,True,False,False,False,False,False,False,False,False
MKT002827,GT007393,Regular,True,True,True,False,False,False,False,False,False,False
MKT002828,GT004788,Regular,False,True,False,True,False,False,False,False,False,False
MKT002829,GT008732,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002830,GT005417,Regular,True,True,True,False,False,False,False,False,False,False
MKT002831,GT009385,Regular,False,True,False,False,False,False,False,False,False,False
MKT002832,GT007418,VIP,False,True,False,False,False,False,False,False,False,False
MKT002833,GT000516,Regular,False,True,False,False,False,False,False,False,False,False
MKT002834,GT003666,Regular,True,False,True,False,True,False,False,False,False,False
MKT002835,GT006386,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002836,GT007888,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002837,GT000529,VIP,True,False,True,False,False,False,False,False,False,False
MKT002838,GT004507,VIP,False,True,False,False,False,False,False,False,False,False
MKT002839,GT003787,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002840,GT005014,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002841,GT001862,VIP,True,True,True,False,False,False,False,False,False,False
MKT002842,GT003753,New,True,True,True,False,False,False,False,False,False,False
MKT002843,GT002292,New,True,True,True,False,False,False,False,False,False,False
MKT002844,GT006285,Regular,False,True,False,False,False,False,False,False,True,False
MKT002845,GT004347,Regular,True,True,True,False,False,False,False,False,False,False
MKT002846,GT003362,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002847,GT004871,Occasional,False,True,False,True,False,False,False,False,False,False
MKT002848,GT008436,Regular,True,True,True,False,False,False,False,False,False,False
MKT002849,GT000729,Occasional,False,False,False,False,False,False,True,False,False,False
MKT002850,GT003231,VIP,True,True,True,False,False,False,False,False,False,False
MKT002851,GT006870,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002852,GT005894,Occasional,True,False,True,True,False,False,False,False,False,False
MKT002853,GT008805,Regular,False,False,False,False,False,False,False,False,False,False
MKT002854,GT001296,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002855,GT006154,Regular,False,False,False,False,True,False,False,False,False,False
MKT002856,GT002912,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002857,GT002851,Regular,False,True,False,False,True,False,False,False,False,False
MKT002858,GT007741,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002859,GT001020,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002860,GT008795,VIP,True,True,True,False,False,False,False,True,False,False
MKT002861,GT008674,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002862,GT001693,Occasional,False,False,False,False,False,True,False,False,False,False
MKT002863,GT007254,VIP,False,True,False,False,False,False,False,False,True,False
MKT002864,GT004566,Regular,True,True,True,False,False,False,False,False,False,False
MKT002865,GT004255,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002866,GT001546,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002867,GT006931,Regular,False,True,False,False,False,False,False,False,False,False
MKT002868,GT009702,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002869,GT007304,Occasional,False,False,False,False,True,False,True,False,False,False
MKT002870,GT008018,New,True,True,True,False,False,False,False,False,True,False
MKT002871,GT008292,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002872,GT007829,Regular,True,True,True,False,False,False,False,False,False,False
MKT002873,GT001599,Regular,True,True,True,True,False,False,False,False,False,False
MKT002874,GT005512,Occasional,True,True,True,False,False,False,False,False,True,False
MKT002875,GT001565,Regular,False,True,False,False,False,False,False,False,False,False
MKT002876,GT003957,VIP,False,False,False,False,True,True,False,False,True,False
MKT002877,GT008005,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002878,GT000072,Occasional,True,False,True,False,False,False,False,False,True,False
MKT002879,GT005780,Regular,True,True,True,False,False,False,False,False,True,False
MKT002880,GT009442,Regular,False,True,False,False,False,False,False,False,False,False
MKT002881,GT002823,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002882,GT008401,Regular,False,True,False,False,False,False,False,False,False,False
MKT002883,GT008513,VIP,False,False,False,False,False,False,False,False,False,False
MKT002884,GT004627,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002885,GT004875,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002886,GT005523,Regular,True,True,True,False,False,False,False,False,False,False
MKT002887,GT009045,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002888,GT008303,Regular,True,True,True,False,False,False,False,False,False,True
MKT002889,GT002089,Regular,True,False,True,False,True,False,True,False,False,False
MKT002890,GT006599,Regular,True,True,True,False,False,False,False,False,False,False
MKT002891,GT000061,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002892,GT006723,Regular,False,True,False,False,False,False,False,False,False,False
MKT002893,GT005548,VIP,False,True,False,False,False,False,False,False,False,False
MKT002894,GT002145,Regular,False,False,False,False,False,False,False,False,False,False
MKT002895,GT003980,Regular,False,True,False,False,False,False,False,False,False,False
MKT002896,GT007057,VIP,True,True,True,False,False,False,False,False,False,False
MKT002897,GT003656,Regular,False,True,False,False,False,False,False,False,True,False
MKT002898,GT005742,Regular,True,True,True,False,True,False,False,False,False,False
MKT002899,GT002251,Regular,False,True,False,False,False,False,False,False,False,False
MKT002900,GT000273,Occasional,False,False,False,False,False,False,True,False,False,False
MKT002901,GT008766,Occasional,False,True,False,False,False,False,False,False,False,True
MKT002902,GT002371,VIP,False,True,False,False,False,False,False,False,False,False
MKT002903,GT002986,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002904,GT009555,VIP,False,False,False,False,False,False,False,False,False,False
MKT002905,GT009267,VIP,True,True,True,False,False,False,False,False,False,False
MKT002906,GT005075,Occasional,True,False,True,True,False,False,False,False,False,False
MKT002907,GT004591,Regular,True,True,True,False,False,False,False,False,True,False
MKT002908,GT006447,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002909,GT007857,VIP,False,False,False,False,False,False,False,False,False,False
MKT002910,GT008945,Regular,True,True,True,False,False,False,False,False,False,False
MKT002911,GT001993,VIP,False,True,False,False,False,False,False,False,False,False
MKT002912,GT008771,Regular,False,True,False,False,True,False,False,False,False,False
MKT002913,GT003309,Occasional,False,False,False,False,True,False,False,False,False,False
MKT002914,GT009287,VIP,True,True,True,False,False,False,False,False,False,False
MKT002915,GT007353,Occasional,False,True,False,False,False,False,False,False,True,False
MKT002916,GT008725,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002917,GT000318,Regular,True,False,True,False,False,False,False,False,False,False
MKT002918,GT007600,VIP,True,True,True,False,False,False,False,False,False,False
MKT002919,GT004038,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002920,GT009950,VIP,False,True,False,True,False,False,False,False,False,False
MKT002921,GT005592,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002922,GT009587,VIP,True,False,True,False,False,False,False,False,False,False
MKT002923,GT003715,Regular,True,True,True,False,False,True,False,False,False,False
MKT002924,GT000236,Regular,False,False,False,False,False,False,False,False,False,False
MKT002925,GT008825,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002926,GT001062,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002927,GT001797,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002928,GT000697,Regular,False,False,False,False,False,False,False,False,False,False
MKT002929,GT002150,Regular,True,True,True,False,False,False,False,False,False,False
MKT002930,GT003828,Regular,False,True,False,False,False,False,False,False,False,False
MKT002931,GT008735,Regular,True,False,True,True,False,False,False,False,False,False
MKT002932,GT004430,Regular,False,True,False,False,False,False,False,False,False,False
MKT002933,GT001514,Regular,True,True,True,True,False,False,False,False,False,False
MKT002934,GT004087,Regular,False,True,False,False,False,False,False,False,False,False
MKT002935,GT008956,Occasional,False,False,False,True,False,False,False,False,False,False
MKT002936,GT003626,VIP,False,True,False,False,False,False,False,False,False,False
MKT002937,GT004498,Occasional,True,True,True,False,False,False,False,False,True,False
MKT002938,GT008884,Regular,False,True,False,False,False,False,False,False,False,False
MKT002939,GT000631,Regular,False,False,False,False,False,False,False,True,False,False
MKT002940,GT008896,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002941,GT000227,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002942,GT002612,VIP,False,True,False,False,False,False,False,False,False,False
MKT002943,GT006898,Occasional,False,False,False,False,False,False,False,False,False,True
MKT002944,GT001150,New,False,True,False,False,True,False,False,False,False,False
MKT002945,GT008497,Regular,False,False,False,False,False,False,False,False,False,False
MKT002946,GT002376,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002947,GT007420,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002948,GT008835,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002949,GT002851,Regular,True,True,True,False,False,False,False,False,False,False
MKT002950,GT009145,VIP,False,True,False,False,False,False,False,False,False,False
MKT002951,GT009625,Regular,True,False,True,False,False,False,False,False,False,False
MKT002952,GT009725,Regular,False,True,False,False,False,False,False,False,False,False
MKT002953,GT001989,VIP,True,True,True,True,False,False,False,False,True,False
MKT002954,GT006127,New,False,True,False,False,False,False,False,False,False,False
MKT002955,GT000767,Occasional,False,False,False,True,False,False,False,False,False,False
MKT002956,GT001797,Occasional,True,False,True,False,True,False,False,False,False,False
MKT002957,GT007993,Regular,False,True,False,False,False,False,False,False,False,False
MKT002958,GT007504,Regular,True,False,True,False,False,False,False,False,False,False
MKT002959,GT002445,VIP,False,True,False,False,False,False,False,False,False,False
MKT002960,GT008044,Regular,False,True,False,False,True,False,False,False,False,False
MKT002961,GT003342,Regular,False,True,False,False,False,False,False,False,False,False
MKT002962,GT009733,VIP,False,False,False,False,False,False,False,False,False,False
MKT002963,GT004191,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002964,GT009451,Regular,True,True,True,False,False,False,False,False,False,False
MKT002965,GT006528,Regular,False,True,False,True,False,False,False,False,False,False
MKT002966,GT007004,Occasional,True,False,True,False,False,False,False,False,True,False
MKT002967,GT004763,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002968,GT001999,Regular,False,False,False,False,False,False,False,False,False,False
MKT002969,GT007659,Occasional,False,False,False,False,False,False,False,False,True,False
MKT002970,GT001971,Regular,False,True,False,False,False,False,False,False,False,False
MKT002971,GT000523,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002972,GT003507,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002973,GT004694,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002974,GT006616,Regular,False,False,False,False,False,False,False,False,False,False
MKT002975,GT003058,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002976,GT000832,Regular,True,True,True,False,False,False,False,False,False,False
MKT002977,GT008537,New,True,False,True,False,False,False,False,False,True,False
MKT002978,GT006476,Occasional,True,False,True,False,False,False,False,False,False,False
MKT002979,GT003955,Regular,False,True,False,False,False,False,False,False,False,False
MKT002980,GT002980,VIP,False,True,False,False,False,False,False,False,False,False
MKT002981,GT006697,Occasional,False,True,False,False,False,True,False,False,False,False
MKT002982,GT004874,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002983,GT003248,Regular,True,True,True,False,False,False,False,False,False,False
MKT002984,GT001134,Regular,True,False,True,False,False,False,False,False,False,False
MKT002985,GT007766,Regular,False,False,False,False,False,True,False,False,False,False
MKT002986,GT001127,VIP,False,True,False,False,False,False,False,False,False,False
MKT002987,GT000780,Regular,True,True,True,False,False,False,False,False,False,False
MKT002988,GT002850,Regular,False,True,False,False,False,False,False,False,False,False
MKT002989,GT005264,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002990,GT006022,Occasional,False,True,False,False,False,False,False,False,False,False
MKT002991,GT001269,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002992,GT006754,Regular,False,True,False,False,False,False,False,True,False,False
MKT002993,GT000788,Regular,False,False,False,False,False,False,False,False,False,False
MKT002994,GT000087,Regular,False,False,False,False,False,False,False,False,False,False
MKT002995,GT000017,Occasional,False,False,False,False,False,False,False,False,False,False
MKT002996,GT009092,Regular,False,True,False,False,False,True,False,False,False,False
MKT002997,GT008108,Regular,True,False,True,False,False,False,False,False,True,False
MKT002998,GT007364,Occasional,True,True,True,False,False,False,False,False,False,False
MKT002999,GT001860,Regular,False,False,False,True,False,False,False,False,False,False
MKT003000,GT003504,Occasional,True,True,True,False,False,False,False,False,False,False
MKT003001,GT003565,Occasional,True,True,True,False,False,False,False,False,False,False
MKT003002,GT006151,Regular,False,True,False,False,False,False,False,True,False,False
MKT003003,GT002712,Regular,True,True,True,False,False,False,False,False,False,False
MKT003004,GT000718,Regular,False,True,False,False,False,False,False,False,False,False
MKT003005,GT004423,New,True,True,True,False,False,False,False,False,False,False
MKT003006,GT005843,Regular,False,False,False,False,False,False,False,False,False,False
MKT003007,GT000975,Regular,False,False,False,False,False,False,False,False,False,False
MKT003008,GT006831,Occasional,False,True,False,False,False,False,True,False,False,False
MKT003009,GT002841,Occasional,True,True,True,False,False,False,False,False,False,False
MKT003010,GT002001,Regular,True,False,True,False,False,False,False,False,False,True
MKT003011,GT008154,Regular,True,True,True,False,False,False,True,False,False,False
MKT003012,GT007319,Regular,False,True,False,False,False,False,False,False,False,False
MKT003013,GT007877,Regular,False,False,False,False,False,False,False,False,False,False
MKT003014,GT005367,New,False,True,False,False,False,False,False,False,False,False
MKT003015,GT005619,Occasional,True,True,True,False,False,False,False,False,False,False
MKT003016,GT002171,Regular,False,False,False,False,False,False,False,False,False,False
MKT003017,GT001853,VIP,True,True,True,False,False,False,False,False,False,False
MKT003018,GT001772,Regular,False,True,False,False,False,False,False,False,False,False
MKT003019,GT000037,Occasional,False,True,False,False,True,False,False,False,False,False
MKT003020,GT004819,Regular,True,False,True,False,False,False,False,False,False,False
MKT003021,GT009259,Regular,True,True,True,False,False,False,False,False,False,False
MKT003022,GT007455,Occasional,False,True,False,False,False,False,False,False,False,False
MKT003023,GT003402,Regular,True,True,True,False,False,False,False,False,False,False
MKT003024,GT003551,Regular,True,False,True,False,False,False,False,False,False,False
MKT003025,GT008902,Regular,True,True,True,True,False,False,False,False,False,False
MKT003026,GT002755,Occasional,False,True,False,False,False,False,False,False,False,False
MKT003027,GT005424,Occasional,True,False,True,False,True,False,False,False,False,False
MKT003028,GT006424,Regular,False,True,False,False,False,False,False,False,False,False
MKT003029,GT003550,Occasional,True,True,True,False,False,False,False,False,False,False
MKT003030,GT002697,Occasional,True,True,True,False,False,False,False,False,False,False
MKT003031,GT007871,Regular,False,True,False,False,False,False,False,False,False,False
MKT003032,GT004901,Regular,True,True,True,False,False,False,False,False,False,False
MKT003033,GT003280,Regular,False,True,False,False,False,False,False,False,False,False
MKT003034,GT001429,Regular,True,True,True,False,False,False,False,False,False,False
MKT003035,GT004719,Regular,False,False,False,False,True,False,False,False,False,False
MKT003036,GT004854,Regular,False,False,False,False,False,False,False,False,False,False
MKT003037,GT001800,Occasional,False,True,False,False,False,False,False,False,False,False
MKT003038,GT002716,Occasional,False,False,False,False,False,False,False,False,False,False
MKT003039,GT005835,Occasional,False,True,False,False,False,False,False,False,False,False
MKT003040,GT000617,Occasional,True,True,True,False,False,False,False,False,False,False
MKT003041,GT007160,Regular,False,True,False,False,False,False,False,False,False,False
MKT003042,GT008603,Regular,True,False,True,False,False,False,False,False,False,False
MKT003043,GT007829,Regular,False,True,False,False,False,False,False,False,False,False
MKT003044,GT003517,Occasional,False,True,False,False,False,False,False,True,False,False
MKT003045,GT004330,Occasional,False,True,False,False,False,False,False,False,False,False
MKT003046,GT006277,Occasional,True,True,True,False,False,True,False,False,False,False
MKT003047,GT008380,Regular,True,True,True,False,False,False,False,False,False,False
MKT003048,GT002257,Occasional,True,False,True,False,False,False,False,False,False,False
MKT003049,GT009908,Regular,True,True,True,False,False,False,False,False,False,False
MKT003050,GT001847,Regular,False,True,False,False,False,False,False,False,False,False
MKT003051,GT000583,VIP,True,True,True,False,True,False,False,False,False,False
MKT003052,GT006916,Regular,True,True,True,False,False,False,False,False,False,False
MKT003053,GT009259,Regular,False,True,False,False,False,False,False,False,False,False
MKT003054,GT001451,VIP,False,True,False,True,False,False,False,False,False,False
MKT003055,GT004020,Occasional,False,False,False,False,False,False,False,False,False,False
MKT003056,GT008993,VIP,False,True,False,False,False,False,False,False,False,False
MKT003057,GT005836,Regular,False,True,False,False,False,False,True,False,False,False
MKT003058,GT006190,Occasional,False,False,False,False,True,False,False,True,False,False
MKT003059,GT000155,VIP,False,True,False,False,False,False,False,False,False,False
MKT003060,GT001518,Regular,True,True,True,False,False,False,False,False,False,False
MKT003061,GT007569,Occasional,True,True,True,False,False,False,False,False,False,False
MKT003062,GT003520,Occasional,False,True,False,False,False,False,False,False,False,False
MKT003063,GT007762,Regular,False,True,False,False,False,False,False,False,False,False
MKT003064,GT002390,Occasional,True,True,True,False,False,False,False,True,False,False
MKT003065,GT004243,Regular,True,True,True,False,False,False,False,False,False,False
