crm_customer_id,ground_truth_id,portal_user_id,is_duplicate_record,duplicate_of_crm_customer_id,dq_missing_email,dq_missing_phone,dq_missing_address,dq_missing_postcode,dq_outdated_address,dq_email_case_variation,dq_abbreviated_first_name,dq_name_typo,dq_phone_format_variation,dq_postcode_format_variation
CRM002210,GT007282,USR001220,False,,False,False,False,False,True,False,False,True,False,False
CRM002211,GT008769,USR001221,False,,False,False,False,True,False,True,False,False,False,False
CRM002212,GT009104,,False,,False,False,False,False,False,False,False,False,False,False
CRM002213,GT001571,,False,,False,False,False,False,False,False,False,False,False,False
CRM002214,GT009836,,False,,False,False,False,False,False,False,False,False,False,False
CRM002215,GT007461,,False,,False,False,False,False,False,False,False,False,False,False
CRM002216,GT009734,USR001222,False,,False,False,False,False,False,False,False,False,False,False
CRM002217,GT006410,USR001223,False,,False,False,False,False,False,False,False,False,False,False
CRM002218,GT006114,USR001224,False,,False,False,False,False,False,False,False,False,False,False
CRM002219,GT005809,USR001225,False,,False,False,False,False,False,False,False,False,False,False
CRM002220,GT004317,USR001226,False,,False,False,False,False,True,False,False,False,False,False
CRM002221,GT000416,USR001227,False,,False,False,False,False,False,False,False,False,False,False
CRM002222,GT003014,,False,,False,False,False,False,False,False,False,False,False,False
CRM002223,GT000181,USR001228,False,,False,False,False,False,False,False,False,False,False,False
CRM002224,GT002740,,False,,False,False,False,False,False,False,False,False,False,False
CRM002225,GT008224,,False,,False,False,False,False,True,False,False,False,False,False
CRM002226,GT000577,USR001229,False,,False,False,False,False,False,False,False,False,False,False
CRM002227,GT002991,USR001230,False,,False,False,False,False,False,False,False,False,False,False
CRM002228,GT006857,USR001231,False,,False,False,False,False,False,False,False,False,False,False
CRM002229,GT000974,,False,,False,True,False,False,False,False,False,False,False,False
CRM002230,GT001768,USR001232,False,,False,False,False,False,False,False,False,False,True,False
CRM002231,GT006466,USR001233,False,,False,False,False,False,False,False,False,False,False,False
CRM002232,GT000234,,False,,False,False,False,False,False,False,False,False,False,False
CRM002233,GT000253,USR001234,False,,False,False,False,False,False,False,False,False,False,False
CRM002234,GT002349,,False,,False,True,False,False,False,False,False,False,False,False
CRM002235,GT005058,,False,,False,False,False,False,False,False,False,False,False,False
CRM002236,GT009500,,False,,False,False,False,True,False,False,False,False,True,False
CRM002237,GT008471,,False,,False,False,False,False,False,False,False,False,False,False
CRM002238,GT004331,,False,,False,False,False,False,False,False,False,False,False,False
CRM002239,GT002795,,False,,False,False,False,False,False,False,False,False,False,True
CRM002240,GT002449,USR001235,False,,False,False,False,False,False,False,False,False,False,False
CRM002241,GT008104,USR001236,False,,False,False,False,False,False,False,False,False,True,False
CRM002242,GT004552,USR001237,False,,False,False,False,False,False,False,False,False,False,False
CRM002243,GT003238,,False,,False,False,False,False,False,False,False,False,False,False
CRM002244,GT009843,USR001238,False,,False,False,False,False,False,True,False,False,True,False
CRM002245,GT000772,,False,,False,False,False,False,False,False,False,False,False,False
CRM002246,GT006706,,False,,False,False,False,False,False,False,True,True,False,False
CRM002247,GT003491,,False,,False,False,False,False,False,False,False,False,False,False
CRM002248,GT002761,,False,,False,False,False,False,False,False,False,False,False,False
CRM002249,GT004955,,False,,False,False,False,False,False,False,False,False,False,False
CRM002250,GT006360,,False,,False,False,False,False,False,False,False,False,False,False
CRM002251,GT000486,USR001239,False,,False,False,False,False,False,False,False,False,False,False
CRM002252,GT005032,USR001240,False,,False,False,False,False,False,False,False,False,False,False
CRM002253,GT004211,,False,,False,False,False,False,False,False,False,False,True,False
CRM002254,GT009155,,False,,False,False,False,False,True,False,False,False,False,False
CRM002255,GT004808,,False,,False,False,False,False,False,False,False,False,False,False
CRM002256,GT004081,,False,,False,False,False,False,False,False,False,False,False,False
CRM002257,GT006685,USR001241,False,,False,False,False,False,False,False,False,False,False,False
CRM002258,GT004088,USR001242,False,,False,True,False,False,False,False,False,False,False,False
CRM002259,GT006260,USR001243,False,,False,False,False,False,True,False,False,False,False,True
CRM002260,GT003639,,False,,True,False,False,False,False,False,False,False,False,False
CRM002261,GT001848,USR001244,False,,False,False,False,False,False,False,False,False,False,False
CRM002262,GT006960,,False,,False,False,False,False,False,False,False,False,False,False
CRM002263,GT006269,USR001245,False,,False,False,False,False,False,False,False,False,False,False
CRM002264,GT007889,USR001246,False,,False,False,False,False,False,False,False,False,False,False
CRM002265,GT001383,,False,,False,False,False,False,False,False,False,False,False,False
CRM002266,GT004245,,False,,False,False,False,True,False,False,False,False,False,False
CRM002267,GT002009,,False,,False,False,False,False,False,False,False,False,True,False
CRM002268,GT008721,,False,,False,False,False,False,False,False,False,False,False,False
CRM002269,GT001409,,False,,False,False,False,False,False,False,True,False,False,False
CRM002270,GT000898,USR001247,False,,False,False,False,False,False,False,False,True,False,False
CRM002271,GT002935,,False,,False,False,False,False,False,False,False,False,False,False
CRM002272,GT000532,,False,,True,False,False,False,False,False,False,False,True,False
CRM002273,GT008925,USR001248,False,,False,False,False,False,False,False,False,False,True,False
CRM002274,GT009135,,False,,False,False,False,False,False,False,False,False,False,False
CRM002275,GT008740,,False,,False,False,False,False,False,False,False,False,False,True
CRM002276,GT009715,,False,,False,False,False,False,False,False,False,False,False,False
CRM002277,GT009657,USR001249,False,,False,False,False,False,False,False,False,False,False,False
CRM002278,GT008400,,False,,False,False,False,False,False,False,False,False,True,False
CRM002279,GT006745,USR001250,False,,False,False,False,False,False,False,False,False,False,False
CRM002280,GT005232,USR001251,False,,False,False,False,False,False,False,False,False,False,False
CRM002281,GT002835,USR001252,False,,False,True,False,False,False,False,False,False,False,False
CRM002282,GT004727,,False,,False,True,False,False,False,False,False,False,False,False
CRM002283,GT001349,USR001253,False,,False,False,False,False,False,False,False,False,False,False
CRM002284,GT001255,USR001254,False,,False,False,False,False,False,False,False,False,False,False
CRM002285,GT004427,USR001255,False,,False,False,False,False,False,False,False,False,False,True
CRM002286,GT007507,USR001256,False,,False,False,False,False,False,False,False,False,False,False
CRM002287,GT009083,,False,,False,True,False,False,False,False,False,False,False,False
CRM002288,GT003088,,False,,False,False,False,False,False,False,False,False,False,False
CRM002289,GT008810,,False,,False,False,False,False,False,False,False,False,False,True
CRM002290,GT006836,USR001257,False,,False,False,False,False,False,False,False,False,False,False
CRM002291,GT006854,,False,,False,False,False,False,False,False,False,False,False,False
CRM002292,GT002407,,False,,False,True,False,False,False,False,False,False,False,True
CRM002293,GT009806,USR001258,False,,False,False,False,False,False,True,False,False,True,False
CRM002294,GT001340,,False,,False,False,False,False,False,False,False,False,True,False
CRM002295,GT005558,USR001259,False,,False,False,False,False,False,False,False,False,False,False
CRM002296,GT000607,USR001260,False,,False,False,False,False,False,False,False,False,False,False
CRM002297,GT007496,USR001261,False,,False,False,False,False,False,False,False,False,False,False
CRM002298,GT009539,,False,,False,True,False,False,False,False,False,False,False,True
CRM002299,GT003789,,False,,False,False,False,False,False,False,False,False,False,False
CRM002300,GT002149,,False,,False,False,False,False,False,False,False,False,False,False
CRM002301,GT005096,USR001262,False,,False,False,True,False,False,False,False,False,True,True
CRM002302,GT000938,USR001263,False,,False,False,False,False,False,False,True,False,False,False
CRM002303,GT001242,USR001264,False,,False,False,False,False,False,False,False,False,False,False
CRM002304,GT005694,,False,,False,False,False,False,False,True,False,False,False,False
CRM002305,GT003252,USR001265,False,,False,False,False,False,False,False,False,False,False,False
CRM002306,GT005046,,False,,False,False,False,False,False,False,False,False,False,False
CRM002307,GT000676,,False,,False,False,False,False,False,True,False,False,False,False
CRM002308,GT008336,,False,,False,False,False,False,False,False,False,False,False,False
CRM002309,GT004400,USR001266,False,,False,False,False,False,False,False,False,False,False,False
CRM002310,GT007947,,False,,False,False,False,False,False,False,False,False,False,False
CRM002311,GT005581,USR001267,False,,False,False,False,False,False,False,False,False,False,False
CRM002312,GT007349,,False,,False,False,False,False,False,False,False,False,False,False
CRM002313,GT009858,USR001268,False,,False,True,False,False,False,False,False,False,False,False
CRM002314,GT009226,USR001269,False,,False,True,False,False,False,False,False,False,False,False
CRM002315,GT006633,,False,,False,False,True,False,False,False,False,False,False,False
CRM002316,GT009940,,False,,False,False,False,False,False,False,False,False,False,False
CRM002317,GT000871,,False,,False,False,False,False,False,False,False,False,False,False
CRM002318,GT001871,,False,,False,False,False,False,False,True,False,False,False,False
CRM002319,GT008486,USR001270,False,,False,False,False,False,False,False,False,False,False,False
CRM002320,GT001168,USR001271,False,,False,False,False,False,False,False,False,False,False,False
CRM002321,GT003561,,False,,False,False,False,False,False,False,False,False,False,False
CRM002322,GT000538,,False,,False,False,False,False,False,False,False,False,False,False
CRM002323,GT009376,,False,,False,False,False,False,False,False,False,False,True,False
CRM002324,GT006359,USR001272,False,,False,False,True,False,False,False,False,False,False,False
CRM002325,GT008787,USR001273,False,,False,False,False,False,False,False,False,False,False,False
CRM002326,GT004661,,False,,False,False,False,False,False,False,False,True,False,False
CRM002327,GT006732,,False,,False,False,False,False,False,False,False,False,False,True
CRM002328,GT009618,,False,,False,False,False,False,False,False,False,False,False,False
CRM002329,GT000403,USR001274,False,,False,False,False,False,False,False,False,False,False,False
CRM002330,GT009411,,False,,False,False,False,False,False,True,False,False,True,False
CRM002331,GT006412,,False,,False,False,False,False,False,False,False,False,False,True
CRM002332,GT003215,,False,,False,False,False,False,False,False,False,False,False,True
CRM002333,GT000615,USR001275,False,,False,False,False,False,False,False,False,False,False,False
CRM002334,GT001564,USR001276,False,,False,False,False,False,False,False,False,False,True,False
CRM002335,GT005306,USR001277,False,,False,False,False,False,False,False,False,False,False,False
CRM002336,GT003487,USR001278,False,,False,False,False,False,False,False,False,False,False,True
CRM002337,GT006507,,False,,False,False,False,False,False,False,False,False,False,False
CRM002338,GT006777,USR001279,False,,False,False,False,False,False,True,False,False,False,False
CRM002339,GT005164,,False,,False,False,False,False,False,False,False,False,False,False
CRM002340,GT001015,,False,,False,False,False,False,False,False,False,False,False,False
CRM002341,GT005146,USR001280,False,,False,False,False,False,False,False,False,False,False,False
CRM002342,GT006918,USR001281,False,,False,False,False,False,False,False,False,False,True,False
CRM002343,GT005764,,False,,False,True,False,False,False,False,False,False,False,False
CRM002344,GT009590,,False,,False,False,False,False,False,False,False,False,False,False
CRM002345,GT001743,,False,,False,False,False,False,True,False,False,False,False,False
CRM002346,GT002110,,False,,False,False,False,False,False,False,False,False,False,False
CRM002347,GT003119,USR001282,False,,False,False,False,False,False,False,False,False,False,False
CRM002348,GT004492,,False,,False,False,False,False,False,False,False,False,False,False
CRM002349,GT007853,,False,,False,False,False,False,False,False,False,False,False,False
CRM002350,GT007625,USR001283,False,,False,False,False,False,False,False,False,False,True,False
CRM002351,GT006020,,False,,False,False,True,False,False,False,False,False,False,True
CRM002352,GT009004,USR001284,False,,False,True,False,False,False,False,False,False,False,False
CRM002353,GT004745,,False,,False,False,False,False,False,False,False,False,True,False
CRM002354,GT000892,,False,,False,False,False,True,False,False,False,False,True,False
CRM002355,GT009205,,False,,False,True,False,False,False,False,True,False,False,False
CRM002356,GT001227,,False,,False,False,False,False,False,False,False,False,False,False
CRM002357,GT000739,,False,,False,False,False,False,False,False,False,False,True,False
CRM002358,GT009824,USR001285,False,,False,False,False,False,False,False,False,False,True,False
CRM002359,GT002648,USR001286,False,,False,False,False,False,False,False,False,False,False,False
CRM002360,GT006395,,False,,False,False,False,False,True,False,False,False,False,False
CRM002361,GT009597,USR001287,False,,True,False,False,False,False,False,False,False,True,False
CRM002362,GT006796,USR001288,False,,False,False,False,False,False,False,False,False,False,False
CRM002363,GT000655,USR001289,False,,False,False,False,False,False,False,False,False,False,False
CRM002364,GT009970,USR001290,False,,False,False,False,False,False,False,False,False,False,False
CRM002365,GT008458,,False,,False,False,False,False,False,False,False,False,True,False
CRM002366,GT007559,USR001291,False,,False,False,True,False,False,False,False,False,True,False
CRM002367,GT002625,,False,,False,False,False,False,False,False,False,False,True,False
CRM002368,GT008671,USR001292,False,,False,False,False,False,False,False,False,False,False,False
CRM002369,GT001350,,False,,False,False,False,False,False,False,False,False,False,False
CRM002370,GT005572,USR001293,False,,False,False,False,False,False,False,False,False,False,False
CRM002371,GT006420,USR001294,False,,False,False,False,False,True,False,False,False,False,False
CRM002372,GT002093,USR001295,False,,False,False,False,False,False,False,False,False,False,False
CRM002373,GT005382,USR001296,False,,False,False,False,False,False,False,False,False,False,False
CRM002374,GT000288,USR001297,False,,False,False,False,False,False,False,False,False,False,False
CRM002375,GT007642,USR001298,False,,False,False,False,False,False,False,False,False,False,True
CRM002376,GT000714,USR001299,False,,False,False,False,False,True,False,False,False,False,False
CRM002377,GT001423,,False,,False,False,False,False,False,False,False,False,False,False
CRM002378,GT005240,USR001300,False,,False,False,False,False,False,False,False,False,False,False
CRM002379,GT004383,,False,,False,False,False,False,False,False,False,False,False,False
CRM002380,GT004707,USR001301,False,,False,False,False,False,False,False,False,False,False,False
CRM002381,GT009505,USR001302,False,,False,False,False,False,False,False,False,False,False,False
CRM002382,GT006365,USR001303,False,,True,False,False,False,False,False,False,False,False,False
CRM002383,GT009545,USR001304,False,,False,False,False,False,False,False,False,False,False,False
CRM002384,GT004104,,False,,False,False,False,False,False,False,False,False,False,False
CRM002385,GT005934,USR001305,False,,False,False,False,False,False,False,False,False,False,True
CRM002386,GT003043,USR001306,False,,False,False,True,False,False,False,False,False,False,False
CRM002387,GT008178,USR001307,False,,False,True,False,False,False,False,False,False,False,True
CRM002388,GT004934,,False,,False,False,False,False,False,False,False,False,False,False
CRM002389,GT005260,USR001308,False,,False,False,False,False,False,False,False,False,False,False
CRM002390,GT002097,USR001309,False,,False,True,False,False,False,False,False,False,False,False
CRM002391,GT004463,USR001310,False,,False,False,False,False,False,False,False,False,False,False
CRM002392,GT005548,USR001311,False,,False,False,False,False,True,False,False,False,False,False
CRM002393,GT003698,,False,,False,False,False,False,False,False,False,False,False,True
CRM002394,GT003244,USR001312,False,,False,False,False,False,False,False,False,False,True,False
CRM002395,GT009691,USR001313,False,,False,False,False,False,False,False,False,False,True,False
CRM002396,GT003795,,False,,False,False,False,False,False,False,False,False,True,False
CRM002397,GT002103,,False,,False,False,False,False,False,False,False,False,False,False
CRM002398,GT003969,,False,,False,False,False,False,False,False,False,False,False,False
CRM002399,GT005152,,False,,False,False,False,False,False,True,False,False,False,False
CRM002400,GT000913,USR001314,False,,False,False,False,False,False,False,False,False,False,False
CRM002401,GT004746,,False,,False,False,False,False,False,False,False,False,True,False
CRM002402,GT007967,USR001315,False,,False,True,False,False,False,False,False,False,False,False
CRM002403,GT004469,USR001316,False,,False,False,False,False,False,False,False,False,True,False
CRM002404,GT006863,,False,,False,False,False,False,False,False,False,False,False,False
CRM002405,GT005636,USR001317,False,,False,False,False,False,False,False,False,False,False,False
CRM002406,GT002111,USR001318,False,,False,False,False,False,False,False,False,False,False,False
CRM002407,GT009023,USR001319,False,,False,False,True,False,True,True,False,False,False,False
CRM002408,GT009519,USR001320,False,,False,False,False,False,True,False,False,False,True,False
CRM002409,GT004293,USR001321,False,,False,False,False,False,False,False,False,False,False,False
CRM002410,GT005234,USR001322,False,,False,False,False,False,False,False,False,False,False,False
CRM002411,GT000275,,False,,False,False,False,False,False,False,False,False,True,False
CRM002412,GT009087,USR001323,False,,False,False,False,False,False,True,False,False,False,False
CRM002413,GT002564,,False,,False,False,False,False,False,False,False,False,False,False
CRM002414,GT003327,,False,,False,False,False,False,False,False,False,False,False,False
CRM002415,GT006483,USR001324,False,,False,False,False,False,False,False,False,False,False,False
CRM002416,GT005831,,False,,False,True,False,False,False,False,False,False,False,False
CRM002417,GT007834,,False,,False,False,False,False,False,False,False,False,False,False
CRM002418,GT008626,USR001325,False,,False,False,False,False,False,False,False,False,False,False
CRM002419,GT007032,USR001326,False,,False,False,False,False,False,False,False,False,True,False
CRM002420,GT008473,,False,,False,False,True,False,True,False,False,False,False,False
CRM002421,GT007835,USR001327,False,,False,False,False,False,False,False,False,False,False,True
CRM002422,GT000174,USR001328,False,,False,False,False,False,False,False,False,False,False,False
CRM002423,GT002070,,False,,False,False,False,False,False,False,False,False,False,False
CRM002424,GT002133,USR001329,False,,False,True,False,False,False,False,False,False,False,False
CRM002425,GT008913,,False,,False,False,False,False,False,False,False,False,False,False
CRM002426,GT000481,USR001330,False,,False,False,False,False,False,False,False,False,False,False
CRM002427,GT008134,,False,,False,False,True,False,False,False,False,False,False,True
CRM002428,GT008872,USR001331,False,,False,False,False,False,False,False,False,False,True,False
CRM002429,GT001938,USR001332,False,,False,False,False,False,False,False,True,False,False,False
CRM002430,GT008734,,False,,False,False,False,False,False,False,False,False,False,True
CRM002431,GT009165,,False,,False,True,False,False,False,False,False,False,False,False
CRM002432,GT009413,USR001333,False,,False,False,False,False,False,False,False,False,False,False
CRM002433,GT003139,,False,,False,False,False,False,False,False,False,False,False,True
CRM002434,GT000130,USR001334,False,,False,False,False,False,False,False,False,False,False,True
CRM002435,GT001158,USR001335,False,,False,False,False,False,False,False,False,False,False,False
CRM002436,GT002398,USR001336,False,,False,False,False,False,False,False,False,False,False,False
CRM002437,GT008631,,False,,False,False,False,False,False,False,False,False,False,False
CRM002438,GT005807,USR001337,False,,False,False,False,False,False,True,False,False,False,False
CRM002439,GT008013,USR001338,False,,False,False,False,True,False,False,False,False,True,False
CRM002440,GT002460,USR001339,False,,False,False,False,False,False,False,False,False,False,True
CRM002441,GT009481,,False,,False,False,False,False,False,False,False,False,False,False
CRM002442,GT003873,,False,,False,True,False,False,False,False,False,False,False,False
CRM002443,GT004076,USR001340,False,,False,False,False,False,False,False,True,False,True,False
CRM002444,GT001865,USR001341,False,,False,False,False,False,False,False,False,False,False,False
CRM002445,GT005844,,False,,False,False,False,False,False,False,False,False,False,False
CRM002446,GT005298,,False,,False,False,False,False,False,False,False,False,False,False
CRM002447,GT001831,USR001342,False,,False,False,False,False,False,False,False,False,False,False
CRM002448,GT001531,USR001343,False,,False,True,False,False,False,False,False,False,False,False
CRM002449,GT003574,,False,,False,False,False,False,False,True,False,False,False,False
CRM002450,GT007387,USR001344,False,,False,False,False,False,False,False,False,False,False,False
CRM002451,GT006637,,False,,False,False,False,False,False,False,False,False,False,False
CRM002452,GT007176,,False,,False,False,False,False,False,False,False,False,False,False
CRM002453,GT001101,USR001345,False,,False,False,False,False,False,True,False,False,False,False
CRM002454,GT003325,,False,,False,False,False,False,False,False,False,False,False,False
CRM002455,GT004361,USR001346,False,,False,True,True,False,False,False,False,False,False,False
CRM002456,GT006012,,False,,False,False,False,False,False,False,False,False,False,True
CRM002457,GT000741,,False,,False,False,False,True,False,False,True,False,False,False
CRM002458,GT007260,USR001347,False,,False,False,False,False,False,False,False,False,False,False
CRM002459,GT008449,,False,,False,False,False,False,False,False,False,False,False,False
CRM002460,GT000132,USR001348,False,,False,False,False,False,False,False,False,False,True,False
CRM002461,GT000005,USR001349,False,,True,False,False,False,False,False,False,False,False,False
CRM002462,GT001595,USR001350,False,,False,False,False,False,False,False,False,False,False,False
CRM002463,GT005140,USR001351,False,,False,False,False,False,False,False,False,False,False,True
CRM002464,GT009623,,False,,False,False,False,False,False,False,False,False,False,False
CRM002465,GT008752,USR001352,False,,False,False,False,False,False,False,False,False,False,False
CRM002466,GT007926,,False,,False,False,False,False,False,False,False,False,False,True
CRM002467,GT009835,,False,,False,True,False,False,True,False,False,True,False,False
CRM002468,GT005647,,False,,False,True,False,False,False,False,False,False,False,False
CRM002469,GT001557,,False,,False,False,False,False,False,False,False,False,False,False
CRM002470,GT004447,,False,,False,False,False,False,True,False,False,False,False,False
CRM002471,GT002208,USR001353,False,,False,False,False,False,False,False,False,False,False,False
CRM002472,GT002335,USR001354,False,,False,False,False,False,False,False,False,False,False,False
CRM002473,GT008597,USR001355,False,,False,False,False,False,False,True,False,False,False,True
CRM002474,GT009700,USR001356,False,,False,False,False,False,False,False,False,False,False,False
CRM002475,GT009771,USR001357,False,,False,False,False,False,False,False,False,False,False,False
CRM002476,GT008547,,False,,False,True,False,False,False,False,False,False,False,False
CRM002477,GT008818,,False,,False,False,False,False,False,False,False,False,False,False
CRM002478,GT005611,,False,,False,False,False,False,False,False,False,False,False,False
CRM002479,GT004917,,False,,False,False,False,False,False,False,False,False,False,False
CRM002480,GT005466,USR001358,False,,False,False,False,False,False,False,False,False,False,False
CRM002481,GT007628,,False,,False,False,False,False,False,False,False,False,False,False
CRM002482,GT009203,,False,,False,False,False,False,False,False,False,False,False,False
CRM002483,GT008927,,False,,False,False,False,False,False,False,False,False,False,False
CRM002484,GT000337,,False,,False,False,False,False,False,False,False,False,False,False
CRM002485,GT004030,USR001359,False,,False,False,False,False,False,False,False,False,True,False
CRM002486,GT001082,USR001360,False,,False,False,False,False,False,False,False,False,False,False
CRM002487,GT004863,USR001361,False,,False,False,False,False,False,False,False,False,False,False
CRM002488,GT001836,USR001362,False,,False,False,False,False,False,False,False,False,True,False
CRM002489,GT004609,,False,,False,True,False,True,False,True,False,False,False,False
CRM002490,GT004618,,False,,False,False,False,False,True,False,False,False,False,False
CRM002491,GT003682,USR001363,False,,False,False,False,False,False,False,False,False,False,False
CRM002492,GT003909,,False,,False,False,False,False,False,False,True,False,False,False
CRM002493,GT001156,USR001364,False,,False,False,False,False,False,False,False,False,False,False
CRM002494,GT003979,USR001365,False,,False,False,False,False,True,False,False,False,False,False
CRM002495,GT008817,USR001366,False,,False,False,False,False,False,False,False,False,True,False
CRM002496,GT001784,,False,,False,False,False,False,False,False,False,False,True,False
CRM002497,GT000619,USR001367,False,,False,False,False,False,False,False,True,True,True,False
CRM002498,GT000861,,False,,False,False,False,False,False,False,False,False,False,False
CRM002499,GT006283,,False,,False,False,False,False,False,False,False,False,True,False
CRM002500,GT009331,,False,,False,False,False,False,False,False,False,True,False,False
CRM002501,GT005614,USR001368,False,,False,False,False,False,False,False,False,False,False,False
CRM002502,GT003963,,False,,False,False,False,False,False,False,False,False,True,True
CRM002503,GT005375,,False,,False,False,False,False,False,False,False,False,False,False
CRM002504,GT009329,USR001369,False,,False,False,False,False,False,False,False,False,False,True
CRM002505,GT000802,,False,,False,False,False,False,False,False,True,False,False,False
CRM002506,GT007137,,False,,False,False,False,False,False,False,False,False,False,False
CRM002507,GT000730,USR001370,False,,False,False,False,False,False,False,False,False,True,False
CRM002508,GT008742,USR001371,False,,False,False,True,False,False,False,False,False,False,False
CRM002509,GT004534,,False,,False,False,False,False,False,False,False,False,False,False
CRM002510,GT003370,,False,,False,True,False,False,False,True,False,False,False,True
CRM002511,GT000988,USR001372,False,,False,False,False,False,False,False,False,False,False,False
CRM002512,GT002912,,False,,False,False,False,False,False,False,False,False,False,False
CRM002513,GT004807,,False,,False,False,False,False,False,False,False,False,False,False
CRM002514,GT001674,USR001373,False,,False,False,False,False,False,False,False,False,False,False
CRM002515,GT000352,USR001374,False,,False,False,False,False,False,False,False,True,True,True
CRM002516,GT009898,USR001375,False,,False,False,False,False,False,False,False,False,False,False
CRM002517,GT004297,USR001376,False,,False,False,False,True,False,False,False,True,False,False
CRM002518,GT003715,,False,,False,False,False,False,False,False,False,False,True,False
CRM002519,GT001996,USR001377,False,,False,False,False,False,False,False,False,False,True,False
CRM002520,GT005515,USR001378,False,,False,False,False,False,False,True,False,False,False,False
CRM002521,GT008600,USR001379,False,,False,False,False,True,False,False,False,False,False,False
CRM002522,GT008307,USR001380,False,,False,False,False,False,False,False,False,False,False,False
CRM002523,GT007951,USR001381,False,,False,False,False,False,False,False,False,False,False,False
CRM002524,GT006929,USR001382,False,,False,False,False,False,False,False,False,False,False,False
CRM002525,GT001407,,False,,False,False,False,False,True,False,False,False,False,False
CRM002526,GT009132,,False,,False,False,False,False,False,False,False,False,True,False
CRM002527,GT008622,,False,,False,False,False,False,False,False,False,False,False,False
CRM002528,GT002176,USR001383,False,,False,True,False,False,False,False,False,False,False,False
CRM002529,GT002857,,False,,False,False,False,False,False,False,False,False,False,True
CRM002530,GT001076,,False,,False,False,False,False,False,False,False,False,False,False
CRM002531,GT005734,USR001384,False,,False,False,False,False,False,False,False,False,False,False
CRM002532,GT005134,USR001385,False,,False,False,False,False,False,False,False,False,False,False
CRM002533,GT003813,USR001386,False,,False,False,False,False,False,False,False,False,False,False
CRM002534,GT001390,,False,,False,False,False,False,False,False,False,False,False,False
CRM002535,GT002993,USR001387,False,,False,False,False,False,False,False,False,False,False,False
CRM002536,GT007198,USR001388,False,,False,True,False,False,False,False,False,False,False,True
CRM002537,GT006738,USR001389,False,,False,False,False,False,False,False,False,False,False,False
CRM002538,GT000358,USR001390,False,,False,False,False,False,False,False,False,False,False,False
CRM002539,GT003149,USR001391,False,,False,False,False,False,False,False,False,False,True,False
CRM002540,GT004667,USR001392,False,,False,False,False,False,False,False,False,False,False,False
CRM002541,GT005517,USR001393,False,,False,False,False,False,False,False,False,False,False,False
CRM002542,GT009383,USR001394,False,,False,False,False,False,False,False,False,False,False,False
CRM002543,GT006084,USR001395,False,,False,False,False,False,False,False,False,False,False,False
CRM002544,GT006861,USR001396,False,,False,False,False,False,False,False,False,False,False,False
CRM002545,GT006073,,False,,False,False,False,False,False,False,False,False,False,False
CRM002546,GT009933,USR001397,False,,False,False,False,False,False,False,False,False,False,False
CRM002547,GT009470,USR001398,False,,False,False,False,False,True,False,True,False,False,False
CRM002548,GT005840,,False,,False,False,False,False,False,False,False,False,True,False
CRM002549,GT000516,USR001399,False,,False,False,False,False,False,True,False,False,False,False
CRM002550,GT006442,USR001400,False,,False,False,False,False,False,False,False,False,False,False
CRM002551,GT009936,USR001401,False,,False,False,False,False,False,False,False,False,True,False
CRM002552,GT005193,USR001402,False,,False,False,False,False,False,False,False,False,False,False
CRM002553,GT004861,USR001403,False,,False,False,False,False,False,False,False,False,False,False
CRM002554,GT009218,USR001404,False,,False,False,False,False,False,False,True,False,True,False
CRM002555,GT004062,,False,,False,False,False,False,False,False,False,False,False,False
CRM002556,GT009370,USR001405,False,,False,True,False,False,False,False,False,False,False,False
CRM002557,GT004241,,False,,False,False,False,False,False,False,False,False,False,True
CRM002558,GT001628,USR001406,False,,True,False,False,False,False,False,False,False,False,False
CRM002559,GT002181,USR001407,False,,False,False,False,False,False,False,False,False,True,False
CRM002560,GT009263,USR001408,False,,False,False,False,False,False,False,False,False,False,False
CRM002561,GT006185,USR001409,False,,False,False,False,False,False,False,False,False,False,False
CRM002562,GT003315,,False,,False,False,False,False,False,False,False,False,True,False
CRM002563,GT002205,USR001410,False,,False,False,False,False,False,False,False,False,True,False
CRM002564,GT005480,USR001411,False,,False,False,False,False,True,False,False,False,False,False
CRM002565,GT001551,,False,,False,False,False,False,False,False,False,False,False,False
CRM002566,GT005664,USR001412,False,,False,False,False,False,False,False,False,False,True,True
CRM002567,GT008318,USR001413,False,,False,False,False,False,False,False,False,False,False,False
CRM002568,GT007929,USR001414,False,,False,False,False,True,False,False,False,False,True,False
CRM002569,GT006043,USR001415,False,,False,False,False,False,False,False,False,False,False,False
CRM002570,GT001130,USR001416,False,,False,False,False,False,False,False,False,False,False,False
CRM002571,GT009128,,False,,True,False,False,False,False,False,False,False,True,False
CRM002572,GT002662,,False,,False,False,False,False,False,False,False,False,False,False
CRM002573,GT008720,,False,,False,False,False,False,False,False,False,False,True,False
CRM002574,GT008480,USR001417,False,,False,False,False,False,True,False,False,False,False,False
CRM002575,GT003638,USR001418,False,,True,True,False,False,False,False,False,False,False,False
CRM002576,GT000296,USR001419,False,,False,False,False,False,False,False,False,False,False,False
CRM002577,GT000203,USR001420,False,,False,False,False,False,False,False,False,False,False,False
CRM002578,GT006518,USR001421,False,,False,False,False,False,False,False,False,False,False,False
CRM002579,GT006876,USR001422,False,,False,False,False,False,False,False,False,False,False,False
CRM002580,GT001835,,False,,False,False,False,True,False,False,False,False,False,False
CRM002581,GT007983,USR001423,False,,False,False,False,False,False,False,False,False,False,False
